Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
لمار كافيه,"الجلاء بالقرب من ابستو، بانوب، طلخا، الدقهليه الدقهلية، 35836",010 69716890,Not available,4.5,15,Dakahlia,https://maps.app.goo.gl/vKamb152cuiiSzKT6,369Q+WQ Nabaroh,31.069812,31.239438,https://lh5.googleusercontent.com/p/AF1QipMEh8F7C7QjO1ML8iW1PVWLNuglVH-M3iLUIAVR,https://lh5.googleusercontent.com/p/AF1QipO92oJbhRf46j4MHOz2DBe9ycpH6oE5WkXnU3uq,https://lh5.googleusercontent.com/p/AF1QipMys-RRQ9TEDk7G9yzztf-ZFJT1OR7tckqrJaTq,//:0,https://lh5.googleusercontent.com/p/AF1QipO_9XzMU31bMZQjzI2ksby3Gw-9jncsOACNHU-2,https://lh5.googleusercontent.com/p/AF1QipPtzSFxAwhG6WrLXb5mzIai6TKXfeipexPeWp4L,https://lh5.googleusercontent.com/p/AF1QipOjYK4V_EQYn3aYnnMcDp7qhYdV-2gPaAODhx_f,https://lh5.googleusercontent.com/p/AF1QipOmzXrTLLl-IB_DSyMZXg2_nx39QRMM-9cx4y1A,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
كافيه فور يو المنصورة,"29HV+R83، شارع الجيش بجوار مول ربيع للسيراميك امام فحص، السيارات, El Mansoura, Dakahlia Governorate",010 17136291,Not available,,,Dakahlia,https://maps.app.goo.gl/R6D3gNFmgVUWLis96,not available,30.221187,31.482563,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Uncle fluffy mansoura,"29P4+FX9، المهندس احمد الحسينى عيد, Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 7650015",011 20900228,Not available,4.1,43,Dakahlia,https://maps.app.goo.gl/SZFsg9Ts5ZQvdFyy5,not available,30.221187,31.482563,https://lh5.googleusercontent.com/p/AF1QipOIlTo9LSRT7G04ZCZgbfN487C2kKf3cK3uBOLe,https://lh5.googleusercontent.com/p/AF1QipO-tsW_8Rlh31_M7eDOHyk5KRq76KqF3sffDjft,https://lh5.googleusercontent.com/p/AF1QipPkHmyIwEpY7SlZolpt38b3DNPREYOP5KhriiOP,//:0,https://lh5.googleusercontent.com/p/AF1QipM7jUSsgjTv7iizgabaIxgl4QRTNY2G14tjOZJ8,https://lh5.googleusercontent.com/p/AF1QipObewTwGSJkN9ZP2YGgTpnRJahd-dQ7bJZ_6tZm,//:0,https://lh5.googleusercontent.com/p/AF1QipNe0koXIsXQmCn-vWEHimgGwTXIPoZKEO7pzaQ6,https://lh5.googleusercontent.com/p/AF1QipOC3lSXN9bEfATvGw_i9vEhRg5uHlx2XSOzHNoN,//:0,https://lh5.googleusercontent.com/p/AF1QipMKed5geFWy6D-IHEENMFKWeUAJpydXKtoACjUe,https://lh5.googleusercontent.com/p/AF1QipNRuqslMrLi2hVyOum9NMzxBv9TRbe4tBYezYgE,//:0,https://lh5.googleusercontent.com/p/AF1QipPBNzrv0ke2466qprvGA8qLwOfuNk0u-wPJdowb,https://lh5.googleusercontent.com/p/AF1QipOgs3HnDomE-w0GffLP_MVcXeDAhnuVXRN7KokO,//:0,https://lh5.googleusercontent.com/p/AF1QipNkYccPjcSiEzOtIRnFQLofWDMgn3gNuG50kUEC,https://lh5.googleusercontent.com/p/AF1QipOuBJXjYiD_k756rsyi3W8-phk33r4APFE_HeVz,https://lh5.googleusercontent.com/p/AF1QipOBizDT2Bc7hCw4mkW6ptJIWS8HggYDP50aaVE3,https://lh5.googleusercontent.com/p/AF1QipNimQF7Zx_H70OwMOXs9rr6AA5zzHsSRePFRojU,Cafe,Dakahlia,Coffee shop
MR: Zalabia& waffle,"29JG+29W الساعه امام صن مول, El-Imam Ahmed, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7651202",not available,Not available,5.0,1,Dakahlia,https://maps.app.goo.gl/oX2tgLPhgrZt6YSC9,not available,31.039313,31.376438,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
كافيه الخديوي,"قريه البقليه طريق سندوب السنبلاوين, Dakahlia Governorate",010 60321988,Not available,5.0,1,Dakahlia,https://maps.app.goo.gl/6897NuWTMWSgEZAK6,XC5C+FF El Mansoura,30.95875,31.42125,https://lh5.googleusercontent.com/p/AF1QipM9WdwhWw0FlVDEo-08zlBQ4d86Mva23gh3sYwg,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Tea house
Sama Cafe سما كافيه,"بجوار زهران ماركت, 29RW+638, El-Gaish St, Beside Zahran Market, El-Gaish St, Mansoura Qism 2, Dakahlia Governorate 35511",010 66945492,https://www.facebook.com/SamaCafe.Egypt/,4.0,4,Dakahlia,https://maps.app.goo.gl/KGsPRMr659qbmhf39,"29RW+53 Mansoura Qism 2, El Mansoura",31.040438,31.395187,https://lh5.googleusercontent.com/p/AF1QipM2nmhx1fbXNnjZaoYqBmAGttv7lU8kFahAdJaK,https://lh5.googleusercontent.com/p/AF1QipMy6ba9jynH6u98QMOVrD3q4eThhfkfQaIFfdBf,https://lh5.googleusercontent.com/p/AF1QipP2PCu4dT9CI0w3qRXL-xhDztD2bavtGtqknXJe,//:0,https://lh5.googleusercontent.com/p/AF1QipNgoUER9obpLCSeyjlSsxylSqs4zixyZuqdSaep,https://lh5.googleusercontent.com/p/AF1QipPyyA7Wut4AQYnfVKvybS214KrlSFrzNfOoEZl5,//:0,https://lh5.googleusercontent.com/p/AF1QipNya6VqBSdUOBJcbrS52v1KpS1FxNr7yujInmhs,https://lh5.googleusercontent.com/p/AF1QipNuck-dOV3_L98lIZwWckKqx3sN7v74_2WpXkN9,//:0,https://lh5.googleusercontent.com/p/AF1QipOe2shqI6JbDiDViE2fOYDzwDWgYsJ4l-0mGFB1,https://lh5.googleusercontent.com/p/AF1QipMHMy4MG6TH7bjjWbKl8a3eBj6J2GL6rj-EDTT7,//:0,https://lh5.googleusercontent.com/p/AF1QipMrvPYxKYNT_CW-_yOntd-Kmmh6qXLX4D7IUHaW,https://lh5.googleusercontent.com/p/AF1QipP09_5ZTPB_8jQQjK0BRS5S1CI4rCQTtRBMN-rv,,//:0,https://lh5.googleusercontent.com/p/AF1QipN7GuNv-qArUuWFutG2S82LkHRekQ7F-GokVZ49,https://lh5.googleusercontent.com/p/AF1QipMuT70OjH0Xhmf-OxfYDQgefJ2cqt9D5oy3topc,https://lh5.googleusercontent.com/p/AF1QipMBAfwzs-n4cR8pnDY6ZNrUfWBl3lCc0yA8WQ8x,Cafe,Dakahlia,Cafe
Zahr Cafe,"El-Gaish St, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7651460",29FV+FJ El Mansoura 2,http://www.facebook.com/Zahr.Cafe.Restaurant,3.8,54,Dakahlia,https://maps.app.goo.gl/9h64AXT71V4xxmYo9,29FV+FJ El Mansoura 2,31.023688,31.394062,https://lh5.googleusercontent.com/p/AF1QipMA1hlLygc12yFI7zV_Cm9XYmIQCcuRZcy55MAv,https://lh5.googleusercontent.com/p/AF1QipNG50Ydy9EHmNBixPZ25Mmhgc08yXghwaXeXWHo,https://lh5.googleusercontent.com/p/AF1QipOplAQQiX28I-UUpQDyzEFCP_NGvH5q5gyilfTK,//:0,https://lh5.googleusercontent.com/p/AF1QipN50utNbhzjtYMoFo88ksXQ7Vy2Y1YYvMkuGRDS,https://lh5.googleusercontent.com/p/AF1QipMlGZY7yUWq48HWtHA2wbvtTtbbsZr0w2aiiqNt,https://lh5.googleusercontent.com/p/AF1QipODaLM1sORpkX3BHtk5VJ8K1CzY9UntsWllY5Rz,https://lh5.googleusercontent.com/p/AF1QipMyKmISJobhO4QQrOfqhAFCUfhazhtoGUe1siXH,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
بن الغالي فرع المحافظة شارع الجيش,"392V+7RP, El-Gaish St, Mansoura Qism 2, El Mansoura 2, Dakahlia Governorate 7660254",not available,Not available,4.0,146,Dakahlia,https://maps.app.goo.gl/9k3eGN7dQuhoihA8A,not available,31.03625,31.39375,https://lh5.googleusercontent.com/p/AF1QipOvjtCgpFZsVYyCezAcbzObe1pnqmesQYLvYGXX,https://lh5.googleusercontent.com/p/AF1QipOMssQfaUQPDO2ZjT3XsQ6SPK8xiJX3zLy4VyT1,https://lh5.googleusercontent.com/p/AF1QipPrS-LxepEiLL1IUdsln_plqzlh8_FAHx5NdbdE,https://lh5.googleusercontent.com/p/AF1QipNEUNPIXod4Uc9sVnZcprIEQN0jOGOz8VlF_F2f,//:0,https://lh5.googleusercontent.com/p/AF1QipNdk2D5CHvR1CZXvK3f1Wue-97qeEYQ-WTUstCG,https://lh5.googleusercontent.com/p/AF1QipMle1lmIA2EcNUnGTFn-k5D_MPvDWYBQlyc684v,//:0,https://lh5.googleusercontent.com/p/AF1QipNvB9Xb__15QQNIPCccL37nSuMZn5nl1T6GamnN,https://lh5.googleusercontent.com/p/AF1QipMia0RnO_v8-VhEFCL6glZkxnxGoTbXn7YzHS4l,//:0,https://lh5.googleusercontent.com/p/AF1QipNj2Ov23XoSK8VOJ9BnXHq4kNF69DcR4DX6Vyjz,https://lh5.googleusercontent.com/p/AF1QipOPST7eGvnwRQD5WXM2r5ExL8G8685IQ3gTDRk_,,//:0,https://lh5.googleusercontent.com/p/AF1QipPA6MBLUaOUDvu3hJmVlfAjXpuLJaAC8rCDjHFp,https://lh5.googleusercontent.com/p/AF1QipNYluW1WqevcMeq2OPRmh6nQwnmsojOApTUCbc,https://lh5.googleusercontent.com/p/AF1QipNdmiqhw5qFok_CRyDM93C7sQccJZL8JLL-6dh9,https://lh5.googleusercontent.com/p/AF1QipP5ifWuP5vbvwCW7RqiNB6P5bfcnUqf3msxpJYB,https://lh5.googleusercontent.com/p/AF1QipN4M7TbYfNY-3Cnai9R-JIm6Xu-FhyEH_GvyXGH,Cafe,Dakahlia,Coffee shop
كافية الجونة,"6977+RG9 امام محكمه, El-Horeya, Belkas City, Belqas, Dakahlia Governorate 7721502",not available,Not available,4.7,6,Dakahlia,https://maps.app.goo.gl/Y8GsA1mZYoTgop7T6,not available,31.214562,31.363687,https://lh5.googleusercontent.com/p/AF1QipPRb61BK6i6zy3sd353YGyFY9Mbix6mM7qF_Jqv,https://lh5.googleusercontent.com/p/AF1QipPyMaKonrLp3YCW6aZTGYkuXwEYsSdiA9-ir7KD,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
بن أبو عوف Abu Auf coffee,"Mohammed Mobarak, Mansoura Qism 2, El Mansoura 2, Dakahlia Governorate 7650041",not available,abu-auf.com,4.3,61,Dakahlia,https://maps.app.goo.gl/pSZDXfjtsTgYVtVn9,29W5+96 El Mansoura 2,31.045938,31.358063,https://lh5.googleusercontent.com/p/AF1QipNH1p9CMwWaNdDf2lEi_ACZS5R6a99IjHSxNFAH,https://lh5.googleusercontent.com/p/AF1QipM0Vp9jLof4PW2hY-yynC3uwiZzeU4dzHUa_SA7,https://lh5.googleusercontent.com/p/AF1QipNaXCdtGbr0xUQjgmwHxcZwULkHENCCkH4TFvr2,https://lh5.googleusercontent.com/p/AF1QipOYXhWS_JwK5aeVPUGSqSGXC8v9Y7axh3fxx4IM,//:0,https://lh5.googleusercontent.com/p/AF1QipPIzA8ApCq8ETZ0r7TZrOWMsLoa3vvDjx0EBNA7,https://lh5.googleusercontent.com/p/AF1QipM0NccHd6dJg8g7DBV5_13yxcadFpqco34iqoLH,//:0,https://lh5.googleusercontent.com/p/AF1QipPR2FGSu86ZAjA2ybrS_bn0i7wLSjbcqWcOfRBZ,https://lh5.googleusercontent.com/p/AF1QipPeuzXJ5iotwObPxjc4dgtF_VCEongfN5-ed_yv,//:0,https://lh5.googleusercontent.com/p/AF1QipMGr1TP5p0tg_BZNMW92dzzJn1gvTVGa8LGEl6r,https://lh5.googleusercontent.com/p/AF1QipNjAncT_1nS224JgWf6S99rT82DJSTQ0YRZ64O9,//:0,https://lh5.googleusercontent.com/p/AF1QipPc4bPrKTcj8x10WIeIeApsH6EuiNNQyMMOSecR,https://lh5.googleusercontent.com/p/AF1QipNCYc0SnfA7dS0SKtTS5lST8qnhU-aRzgPpil5J,//:0,https://lh5.googleusercontent.com/p/AF1QipP5ix9I1ioumoHiJwsh52Wt1JIDw-HTrrtEOfXi,https://lh5.googleusercontent.com/p/AF1QipMnKqqyiN-wKCgF2t-JVy4nPRVCokSvGNRCewSR,https://lh5.googleusercontent.com/p/AF1QipP6jTFARQKK7ekNKnRpr5w10updxytx9H-cr_7_,Cafe,Dakahlia,Cafe
Cinnabon,"Open Area, Ground Floor (A) University Plaza Center Ghehan St, In front of University Stadium, El Mansoura, Dakahlia Governorate",012 79239382,cinnabon-egypt.com,4.1,527,Dakahlia,https://maps.app.goo.gl/ygR9aDCfzgnwttZeA,29P6+XJ El Mansoura,31.037438,31.361562,//lh3.googleusercontent.com/BEaZOaafpbyXhoZo_5_pR_-jzxPKxL1qk5fdD22j4i6eMBlyefwNDff8n7FgQIFRLQ,https://lh5.googleusercontent.com/p/AF1QipOu_Efpgtn88yMamPTEYdFS3UJzeq8gHrJDbRea,https://lh5.googleusercontent.com/p/AF1QipPR7riKCf8o0eto_5bgedTzNS8dYZqipsR9QYtW,https://lh5.googleusercontent.com/p/AF1QipN3hu93IgTPykHMZwcxJbmEHNBF_vMWitue6c5S,https://lh5.googleusercontent.com/p/AF1QipNWs4-iL0hjT-O0ADkyG6HRaewcU1t0hGbGgvuV,//:0,https://lh5.googleusercontent.com/p/AF1QipOrq-vZWoFYdWffPLupO-5W5M_WAkrG1wHpXen4,https://lh5.googleusercontent.com/p/AF1QipP8FTMUTSjjgnyCahMz9zdCiVvQmiDm7QylFENE,https://lh5.googleusercontent.com/p/AF1QipNOknMXh81KGbnbjPbTs3wuIAlndkZonagRAcZB,https://lh5.googleusercontent.com/p/AF1QipO0Ip2fDt7YCnI3k5BQF9TwnpczmKYuR23GEtSg,//:0,https://lh5.googleusercontent.com/p/AF1QipM3kEkAlyDfs-c5HfOI9v36P-eMlqzj4l4huSHn,https://lh5.googleusercontent.com/p/AF1QipOqtPpeM3MtX7LXQSh6gBIM6S5znTKR_vPb8iTw,//:0,//lh6.googleusercontent.com/MElAGlTN-McIXX2Hiukiidj_3pCK4LuJE_8pSkV0TYN5ZN0iMLTSeKiXv8RIJsGG,https://lh5.googleusercontent.com/p/AF1QipM57Yt5K7oivYAkAzv58lblf1g42aKUis3ERyuD,https://lh5.googleusercontent.com/p/AF1QipMug0Rsxavi6sILJo_7aenkA0h_HnjKo19CKl5N,https://lh5.googleusercontent.com/p/AF1QipPrbbZL9D3EMhQpcfCkau5Cv9QlyOrsLVHqBCPb,https://lh5.googleusercontent.com/p/AF1QipOLckXUf2j3WzB6dG_MdUJUKz9G3XVw9Wdo6YDg,https://lh5.googleusercontent.com/p/AF1QipPV20ql3Xm7Lb32KtTuf2q0WETmfW0bptSEFq0u,Cafe,Dakahlia,Bakery
The Tamp,"29P4+CWW، المهندس احمد الحسينى عيد،, Mit Khamis WA Kafr Al Mougi، وكفر الموجي، المنصورة،, Dakahlia Governorate 7650030",not available,Not available,3.4,9,Dakahlia,https://maps.app.goo.gl/FdDZvqWZywrXD68NA,not available,30.218688,31.476937,https://lh5.googleusercontent.com/p/AF1QipON3uxCAIQe57lIxTNL60m_jMESE15uLBAUWSeU,https://lh5.googleusercontent.com/p/AF1QipNFoElHA6lfr_Z_lsHZ6CZTYEA1HggpAQuC4z96,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
KAVA Coffee - بن كاڤا,"6955+XCC, El-Thawra, Belkas City, Belqas, Dakahlia Governorate 7721214",not available,Not available,,,Dakahlia,https://maps.app.goo.gl/Asb3eFiHC9iCJdp49,not available,31.210062,31.358688,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Lafee,"29J4+VPC, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7650102",015 55551272,Not available,5.0,2,Dakahlia,https://maps.app.goo.gl/6nPMc2dghSxhbX3j7,not available,31.032187,31.356813,https://lh5.googleusercontent.com/p/AF1QipMAngFXTpTd_arb1HrQJ_REpjGvw_1pa5m_5SIo,https://lh5.googleusercontent.com/p/AF1QipN_rWAoOKjW3bZpkV4runG6Fb2idYurNlMhjZfu,https://lh5.googleusercontent.com/p/AF1QipOSLkhkJozwZpKNrYpm-BSQbJWGEyJgqxmWsZy_,//:0,https://lh5.googleusercontent.com/p/AF1QipO8LFoCQzIF42usXjkDNAaPqdTjVELSb630oXTR,https://lh5.googleusercontent.com/p/AF1QipNV6NwA6z25-LEAe_Dr1owrpfbCPiUOsmsZZp-C,https://lh5.googleusercontent.com/p/AF1QipO1pShm5gfBoVZZ0MYtOXkmx9zMm_dXLez6uIWY,https://lh5.googleusercontent.com/p/AF1QipNPjn1Y9MCTR4rB53K93F3E0pAAVGGsfZi3bFdq,https://lh5.googleusercontent.com/p/AF1QipNetVyCb_nOcl9-mcajf2vZU7ZkS5ycbkqOJLny,https://lh5.googleusercontent.com/p/AF1QipObIDNTNX8uUhUg6xfLQwYNTfHkOfCoOkyl0v74,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Vanilla Wave,"X5HF+X4Q, شارع الدكتور أحمد حسين, متفرع من شارع, Gharbia Governorate",040 2238335,https://www.facebook.com/Vanilla-Wave-105982575193010/,4.7,29,Dakahlia,https://maps.app.goo.gl/qhzijsw146d6zxiK8,not available,30.979937,31.172812,https://lh5.googleusercontent.com/p/AF1QipMEVI17fzH-INN2xCb-0z-uV1nIzuEQi2_RtYBC,https://lh5.googleusercontent.com/p/AF1QipNIjt17StQRXNWwaaB4ScZlXYNmwMcdrp7jRO50,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
Lyalina_caffe,"26HM+WR4، محلة زياد، مجول،, Samannoud",not available,https://www.facebook.com/profile.php?id=100071578181080,,,Dakahlia,https://maps.app.goo.gl/pN6EQTmHQ274v5UZ6,not available,31.029812,31.234563,https://lh5.googleusercontent.com/p/AF1QipOB8EGyaAiP93_zRCpyGILFKbhA6Mm2gRrYn1Os,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
LavaCafe -restaurant,"6976+P99, Belkas City, Belqas, Dakahlia Governorate 7721315",010 09300081,Not available,4.6,52,Dakahlia,https://maps.app.goo.gl/SBvLEA5VoFUjbA198,not available,31.214312,31.360937,https://lh5.googleusercontent.com/p/AF1QipOQwsSNlJQUAXatHKWQF5QbrJUjJ0OZ-Al2kLaq,https://lh5.googleusercontent.com/p/AF1QipOc1mgPZjb0a_rGQRtEkG7X_yRH5BhlcZiYX4PG,https://lh5.googleusercontent.com/p/AF1QipN5wNGuLU--T6QdEYtk592RRKi1Q7jfLNbdZ_Te,https://lh5.googleusercontent.com/p/AF1QipP5FW0kOWD0urExaxcEJkG5J3sQAwfKrA4mj31t,https://lh5.googleusercontent.com/p/AF1QipOJnTSMgrKgiBIi4e5yY0Zwhl7eBIxVk17TARQi,//:0,https://lh5.googleusercontent.com/p/AF1QipME7tA-ogA3UFLZmklZhYA9xT0nSLhg3XIY7x6a,https://lh5.googleusercontent.com/p/AF1QipOZPHihnvB2IKUXMh5eyBuznb36UVLINFHJvkXC,//:0,https://lh5.googleusercontent.com/p/AF1QipM7BBL_vKTBDFHMRUNMGn7ac1raSoDXL79Qsb2D,https://lh5.googleusercontent.com/p/AF1QipNdzm4Svs2kuq739H74Ahgvgn9FPX_9ffp5-7yz,//:0,https://lh5.googleusercontent.com/p/AF1QipOnr3kKqMK9uIw6JOf7UQKmShYxN2G1gdhVazvf,https://lh5.googleusercontent.com/p/AF1QipNWqDGwB-UOLinhtKu9GZPza2ukEOWBkSEX9llm,https://lh5.googleusercontent.com/p/AF1QipNAaA9GhLvRUtTy99R7GvXXtcnXTv4fUwcQC1KG,//:0,https://lh5.googleusercontent.com/p/AF1QipO5mNmzlvO1wJO46PsyReRF-BRCniadB0kN7qyn,https://lh5.googleusercontent.com/p/AF1QipMy3cRaIRPAni5C27_eJR6Tf4aBsatczEbcWvId,https://lh5.googleusercontent.com/p/AF1QipPnytKgKtGh4rtCJMqC7ExdZLCsCUlHfXG1Nq6-,https://lh5.googleusercontent.com/p/AF1QipM-PMmv23T5gO9uoHuxN2_2f-n3JzrZQ55Ugwxg,Cafe,Dakahlia,Coffee shop
